Month,State,City,Sessions,New users,Users,Transactions,Transaction revenue 
2021|04,Victoria,Geelong,"10,234","3,126","4,925",354,"$54,112.62"
2021|04,Victoria,Hamilton,59,29,59,7,$272.43
2021|04,Victoria,Horsham,265,52,66,7,$516.11
2021|04,Victoria,Melbourne,"829,818","281,538","397,907","25,710","$3,018,503.90"
2021|04,Victoria,Melton,885,376,524,15,$758.68
2021|04,Victoria,Mildura,"1,172",384,546,66,"$10,539.43"
2021|04,Victoria,Moe - Newborough,66,44,59,0,$0.00
2021|04,Victoria,Morwell,177,66,140,7,$180.27
2021|04,Victoria,Pakenham,"1,924",524,899,81,"$5,890.23"
2021|04,Victoria,Portland,111,29,52,0,$0.00
2021|04,Victoria,Sale,214,118,147,7,"$1,105.58"
2021|04,Victoria,Shepparton - Mooroopna,"1,084",369,553,37,"$3,722.63"
2021|04,Victoria,Sunbury,"2,839","1,276","1,821",103,"$24,759.47"
2021|04,Victoria,Swan Hill,74,37,59,0,$0.00
2021|04,Victoria,Traralgon,442,118,184,15,"$2,690.71"
2021|04,Victoria,Wangaratta,228,74,169,0,$0.00
2021|04,Victoria,Warragul,"1,195",428,605,66,"$5,734.80"
2021|04,Victoria,Warrnambool,7,7,7,0,$0.00
2021|04,Victoria,Wodonga,612,214,428,7,$773.13
2021|04,Western Australia,(not set),"5,294","2,028","3,134",133,"$20,315.68"
2021|04,Western Australia,Albany,295,155,214,0,$0.00
2021|04,Western Australia,Bunbury,546,221,347,15,$772.76
2021|04,Western Australia,Busselton,"1,025",487,649,22,"$2,452.34"
2021|04,Western Australia,Geraldton,649,169,354,22,"$1,571.93"
2021|04,Western Australia,Kalgoorlie - Boulder,206,118,140,7,$596.84
2021|04,Western Australia,Karratha,96,59,81,0,$0.00
2021|04,Western Australia,Mandurah,"1,947",796,"1,209",37,"$4,689.46"
2021|04,Western Australia,Perth,"189,567","74,423","99,233","4,940","$658,712.45"
2021|05,(not set),(not set),"1,960","1,799","1,888",0,$0.00
2021|05,Australian Capital Territory,(not set),210,65,97,40,"$13,827.07"
2021|05,Australian Capital Territory,Canberra,"39,368","14,682","20,781","1,121","$138,526.54"
2021|05,Jervis Bay Territory,(not set),24,8,16,0,$0.00
2021|05,New South Wales,(not set),"26,170","9,350","14,497",879,"$136,665.05"
2021|05,New South Wales,Albury,"1,057",379,637,24,"$4,916.84"
2021|05,New South Wales,Armidale,661,242,371,32,"$3,684.91"
2021|05,New South Wales,Ballina,32,24,32,0,$0.00
2021|05,New South Wales,Bathurst,"1,210",298,484,48,"$7,598.35"
2021|05,New South Wales,Bowral,24,8,16,0,$0.00
2021|05,New South Wales,Broken Hill,186,97,121,24,"$6,559.79"
2021|05,New South Wales,Byron Bay,395,234,323,32,"$4,630.54"
2021|05,New South Wales,Casino,81,56,81,0,$0.00
2021|05,New South Wales,Central Coast,"13,980","4,832","7,559",484,"$63,170.69"
2021|05,New South Wales,Cessnock,202,97,145,0,$0.00
2021|05,New South Wales,Coffs Harbour,"1,315",395,653,56,"$6,856.91"
2021|05,New South Wales,Dubbo,"1,073",355,557,32,"$3,936.12"
2021|05,New South Wales,Forbes,363,113,169,24,"$8,589.73"
2021|05,New South Wales,Goulburn,32,8,8,0,$0.00
2021|05,New South Wales,Grafton,145,73,97,0,$0.00
2021|05,New South Wales,Griffith,323,137,234,0,$0.00
2021|05,New South Wales,Katoomba,121,48,73,8,$837.61
2021|05,New South Wales,Kempsey,97,40,56,0,$0.00
2021|05,New South Wales,Kiama,218,73,129,0,$0.00
2021|05,New South Wales,Lismore,403,194,290,16,"$2,208.38"
2021|05,New South Wales,Lithgow,226,16,65,0,$0.00
2021|05,New South Wales,Maitland,"3,041",952,"1,549",137,"$16,479.31"
2021|05,New South Wales,Mudgee,492,177,266,0,$0.00
2021|05,New South Wales,Muswellbrook,242,56,121,8,"$1,467.81"
2021|05,New South Wales,Newcastle,"10,358","3,921","5,954",452,"$90,835.96"
2021|05,New South Wales,Nowra,16,8,8,0,$0.00
2021|05,New South Wales,Orange,"1,113",403,621,48,"$7,913.06"
2021|05,New South Wales,Parkes,137,32,73,0,$0.00
2021|05,New South Wales,Port Macquarie,"1,258",387,629,24,"$4,259.45"
2021|05,New South Wales,Queanbeyan,565,242,339,16,"$2,093.74"
2021|05,New South Wales,Raymond Terrace,145,65,113,8,"$1,250.41"
2021|05,New South Wales,Richmond,89,0,32,8,$241.93
2021|05,New South Wales,Singleton,258,89,169,16,"$3,114.16"
2021|05,New South Wales,Sydney,"1,010,828","389,715","513,530","34,318","$4,065,537.16"
2021|05,New South Wales,Tamworth,"2,678","1,105","1,646",105,"$7,745.82"
2021|05,New South Wales,Taree,121,73,97,0,$0.00
2021|05,New South Wales,Wagga Wagga,726,242,452,24,"$9,471.63"
2021|05,New South Wales,Wollongong,"8,220","3,154","4,590",331,"$35,172.07"
2021|05,Northern Territory,(not set),177,73,145,0,$0.00
2021|05,Northern Territory,Alice Springs,403,145,234,8,"$1,201.60"
2021|05,Northern Territory,Darwin,"3,735","1,371","2,210",145,"$12,099.58"
2021|05,Queensland,(not set),"8,019","3,025","4,832",266,"$37,201.77"
2021|05,Queensland,Bongaree,16,8,8,0,$0.00
2021|05,Queensland,Brisbane,"392,023","147,717","204,300","11,294","$1,287,534.71"
2021|05,Queensland,Buderim,274,24,48,32,"$4,048.73"
2021|05,Queensland,Bundaberg,653,258,428,0,$0.00
2021|05,Queensland,Cairns,"8,051","3,461","5,034",202,"$25,601.38"
2021|05,Queensland,Dalby,56,8,24,0,$0.00
2021|05,Queensland,Emerald,81,48,56,0,$0.00
2021|05,Queensland,Gladstone,379,145,234,0,$0.00
2021|05,Queensland,Gold Coast,"31,284","12,496","18,337",960,"$118,930.66"
2021|05,Queensland,Gympie,186,73,129,0,$0.00
2021|05,Queensland,Hervey Bay,661,290,419,24,"$1,015.89"
2021|05,Queensland,Kingaroy,89,48,56,0,$0.00
2021|05,Queensland,Mackay,"2,614",863,"1,371",81,"$6,012.11"
2021|05,Queensland,Maryborough,258,48,81,16,"$3,501.14"
2021|05,Queensland,Mount Isa,121,56,81,0,$0.00
2021|05,Queensland,Rockhampton,742,307,516,24,"$2,839.87"
2021|05,Queensland,Sunshine Coast,"13,851","5,042","7,349",355,"$69,623.91"
2021|05,Queensland,Toowoomba,"4,187","1,436","2,299",113,"$8,568.43"
2021|05,Queensland,Townsville,"7,414","2,872","3,985",121,"$10,374.50"
2021|05,Queensland,Victoria Point,16,16,16,0,$0.00
2021|05,Queensland,Warwick,97,48,65,0,$0.00
2021|05,South Australia,(not set),"4,147","1,323","2,219",65,"$6,883.61"
2021|05,South Australia,Adelaide,"191,143","64,690","92,320","6,099","$834,531.96"
2021|05,South Australia,Mount Gambier,137,73,81,0,$0.00
2021|05,South Australia,Murray Bridge,89,48,73,0,$0.00
2021|05,South Australia,Port Augusta,97,40,65,0,$0.00
2021|05,South Australia,Port Lincoln,65,40,56,8,$242.01
2021|05,South Australia,Port Pirie,105,40,65,8,$994.68
2021|05,South Australia,Victor Harbor - Goolwa,121,73,105,0,$0.00
2021|05,Tasmania,(not set),"2,323",581,"1,032",73,"$3,766.71"
2021|05,Tasmania,Burnie - Somerset,613,89,194,8,$483.95
2021|05,Tasmania,Devonport,"1,113",323,516,56,"$4,992.99"
2021|05,Tasmania,Hobart,"22,217","7,043","10,955",734,"$91,145.26"
2021|05,Tasmania,Launceston,"15,392","4,405","7,010",653,"$52,087.00"
2021|05,Tasmania,Ulverstone,129,81,105,16,$539.61
2021|05,Victoria,(not set),"16,360","5,760","9,124",484,"$75,033.33"
2021|05,Victoria,Bacchus Marsh,97,24,40,8,$418.68
2021|05,Victoria,Bairnsdale,48,32,40,0,$0.00
2021|05,Victoria,Ballarat,"4,655","1,452","2,348",169,"$24,722.07"
2021|05,Victoria,Bendigo,"2,856","1,016","1,533",129,"$12,846.03"
2021|05,Victoria,Drouin,428,194,274,0,$0.00
2021|05,Victoria,Echuca,161,89,121,24,"$9,183.23"
2021|05,Victoria,Geelong,"9,551","3,324","5,034",339,"$24,181.81"
2021|05,Victoria,Hamilton,282,24,65,0,$0.00
2021|05,Victoria,Horsham,73,56,65,16,"$2,725.97"
2021|05,Victoria,Melbourne,"911,393","309,931","428,180","30,058","$3,700,346.16"
2021|05,Victoria,Melton,"1,742",419,766,145,"$11,494.46"
2021|05,Victoria,Mildura,"1,622",395,629,105,"$10,626.76"
2021|05,Victoria,Moe - Newborough,81,40,65,8,$169.01
2021|05,Victoria,Morwell,516,73,153,56,"$7,751.63"
2021|05,Victoria,Pakenham,"2,694",734,"1,178",97,"$6,761.15"
2021|05,Victoria,Portland,56,16,56,0,$0.00
2021|05,Victoria,Sale,194,73,129,8,"$1,451.44"
2021|05,Victoria,Shepparton - Mooroopna,774,355,500,8,$153.28
2021|05,Victoria,Sunbury,"1,847",790,"1,154",89,"$8,678.79"
2021|05,Victoria,Swan Hill,194,56,73,0,$0.00
2021|05,Victoria,Traralgon,307,129,169,16,"$6,710.65"
2021|05,Victoria,Wangaratta,266,105,169,0,$0.00
2021|05,Victoria,Warragul,589,347,484,0,$0.00
2021|05,Victoria,Wodonga,702,274,476,24,"$1,061.88"
2021|05,Western Australia,(not set),"5,776","2,339","3,558",121,"$22,249.89"
2021|05,Western Australia,Albany,274,129,169,8,$758.31
2021|05,Western Australia,Bunbury,613,194,307,16,$967.57
2021|05,Western Australia,Busselton,629,282,403,16,"$6,720.25"
2021|05,Western Australia,Geraldton,565,258,355,24,"$2,720.08"
2021|05,Western Australia,Kalgoorlie - Boulder,395,121,186,8,$871.25
2021|05,Western Australia,Karratha,73,73,73,0,$0.00
2021|05,Western Australia,Mandurah,"2,122",976,"1,436",48,"$8,607.47"
2021|05,Western Australia,Perth,"206,067","79,865","105,559","5,816","$702,374.50"
2021|06,(not set),(not set),"4,291","4,091","4,155",24,"$2,005.73"
2021|06,Australian Capital Territory,(not set),112,56,72,0,$0.00
2021|06,Australian Capital Territory,Canberra,"39,804","14,369","20,509","1,366","$151,820.87"
2021|06,Jervis Bay Territory,(not set),40,0,16,0,$0.00
2021|06,New South Wales,(not set),"25,628","8,503","14,072",988,"$126,423.73"
2021|06,New South Wales,Albury,812,354,563,48,"$4,989.24"
2021|06,New South Wales,Armidale,691,273,386,8,$116.13
2021|06,New South Wales,Ballina,64,0,8,0,$0.00
2021|06,New South Wales,Bathurst,"1,069",265,410,40,"$4,761.09"
2021|06,New South Wales,Broken Hill,137,48,96,16,"$1,919.90"
2021|06,New South Wales,Byron Bay,273,128,193,24,"$1,530.86"
2021|06,New South Wales,Casino,104,48,80,8,"$1,301.90"
2021|06,New South Wales,Central Coast,"13,887","4,749","7,426",635,"$65,185.81"
2021|06,New South Wales,Cessnock,169,112,145,16,"$6,698.11"
2021|06,New South Wales,Coffs Harbour,"1,109",289,546,32,"$1,939.02"
2021|06,New South Wales,Dubbo,788,313,530,32,"$2,155.93"
2021|06,New South Wales,Forbes,185,40,104,0,$0.00
2021|06,New South Wales,Goulburn,24,16,24,0,$0.00
2021|06,New South Wales,Grafton,80,48,80,0,$0.00
2021|06,New South Wales,Griffith,193,64,112,8,"$1,004.55"
2021|06,New South Wales,Katoomba,104,48,48,16,"$1,702.75"
2021|06,New South Wales,Kempsey,56,16,40,0,$0.00
2021|06,New South Wales,Kiama,177,88,121,0,$0.00
2021|06,New South Wales,Lismore,265,128,209,8,"$3,041.46"
2021|06,New South Wales,Lithgow,40,24,40,0,$0.00
2021|06,New South Wales,Maitland,"3,440","1,382","2,114",104,"$11,612.21"
2021|06,New South Wales,Mudgee,466,96,193,16,$277.26
2021|06,New South Wales,Muswellbrook,233,88,145,0,$0.00
2021|06,New South Wales,Newcastle,"11,813","4,557","6,702",466,"$56,652.02"
2021|06,New South Wales,Nowra,40,16,24,0,$0.00
2021|06,New South Wales,Orange,772,346,546,24,"$1,875.62"
2021|06,New South Wales,Parkes,48,40,48,0,$0.00
2021|06,New South Wales,Port Macquarie,"1,607",362,595,72,"$29,033.62"
2021|06,New South Wales,Queanbeyan,563,233,346,32,"$4,249.97"
2021|06,New South Wales,Raymond Terrace,241,104,112,24,"$6,193.50"
2021|06,New South Wales,Richmond,24,0,16,0,$0.00
2021|06,New South Wales,Singleton,233,88,169,16,"$3,182.02"
2021|06,New South Wales,Sydney,"928,824","324,044","444,912","33,070","$3,730,677.46"
2021|06,New South Wales,Tamworth,"1,189",442,731,32,"$4,068.51"
2021|06,New South Wales,Taree,193,112,145,0,$0.00
2021|06,New South Wales,Wagga Wagga,683,265,442,24,"$4,010.17"
2021|06,New South Wales,Wollongong,"7,908","2,982","4,388",249,"$28,881.89"
2021|06,Northern Territory,(not set),289,137,201,8,$389.61
2021|06,Northern Territory,Alice Springs,321,88,169,8,$313.42
2021|06,Northern Territory,Darwin,"4,211","1,439","2,274",193,"$23,462.46"
2021|06,Queensland,(not set),"7,104","2,837","4,428",370,"$37,736.16"
2021|06,Queensland,Bongaree,8,0,8,0,$0.00
2021|06,Queensland,Brisbane,"384,542","149,397","204,221","12,095","$1,426,311.22"
2021|06,Queensland,Buderim,241,0,24,8,"$1,116.98"
2021|06,Queensland,Bundaberg,619,273,426,16,"$1,795.09"
2021|06,Queensland,Cairns,"8,189","3,383","4,886",265,"$30,393.78"
2021|06,Queensland,Dalby,80,48,64,8,"$1,205.06"
2021|06,Queensland,Emerald,64,48,64,0,$0.00
2021|06,Queensland,Gladstone,570,169,257,16,"$4,222.25"
2021|06,Queensland,Gold Coast,"32,387","12,231","18,556","1,029","$118,453.22"
2021|06,Queensland,Gympie,257,80,145,8,"$4,893.77"
2021|06,Queensland,Hervey Bay,"1,776",659,924,80,"$10,515.96"
2021|06,Queensland,Kingaroy,56,24,48,8,$249.13
2021|06,Queensland,Mackay,"2,427",997,"1,455",40,"$17,076.81"
2021|06,Queensland,Maryborough,145,24,48,8,$441.60
2021|06,Queensland,Mount Isa,88,72,72,8,$0.00
2021|06,Queensland,Nerang,8,8,8,0,$0.00
2021|06,Queensland,Rockhampton,707,305,474,0,$0.00
2021|06,Queensland,Sunshine Coast,"9,290","3,681","5,690",354,"$40,824.07"
2021|06,Queensland,Toowoomba,"3,785","1,246","2,009",121,"$12,278.67"
2021|06,Queensland,Townsville,"5,899","2,258","3,424",112,"$9,062.26"
2021|06,Queensland,Warwick,72,40,48,0,$0.00
2021|06,South Australia,(not set),"3,705","1,495","2,274",72,"$7,167.03"
2021|06,South Australia,Adelaide,"186,075","61,302","88,232","5,553","$773,509.21"
2021|06,South Australia,Mount Gambier,217,96,169,8,$875.16
2021|06,South Australia,Murray Bridge,217,56,88,8,$409.86
2021|06,South Australia,Port Augusta,169,64,104,16,"$3,129.86"
2021|06,South Australia,Port Lincoln,88,56,80,0,$0.00
2021|06,South Australia,Port Pirie,80,56,72,0,$0.00
2021|06,South Australia,Victor Harbor - Goolwa,177,56,88,8,"$2,531.47"
2021|06,Tasmania,(not set),"1,366",482,748,48,"$5,698.14"
2021|06,Tasmania,Burnie - Somerset,281,80,161,0,$0.00
2021|06,Tasmania,Devonport,948,362,587,40,"$3,377.46"
2021|06,Tasmania,Hobart,"21,618","7,016","10,697",683,"$79,762.49"
2021|06,Tasmania,Launceston,"14,297","4,058","6,525",442,"$39,546.05"
2021|06,Tasmania,Ulverstone,64,32,40,0,$0.00
2021|06,Victoria,(not set),"23,209","7,811","12,288",828,"$92,524.22"
2021|06,Victoria,Bacchus Marsh,225,16,56,0,$0.00
2021|06,Victoria,Bairnsdale,"2,403","1,029","1,479",88,"$5,108.34"
2021|06,Victoria,Ballarat,"4,565","1,455","2,202",128,"$17,865.98"
2021|06,Victoria,Bendigo,"3,206","1,189","1,784",104,"$16,679.57"
2021|06,Victoria,Drouin,474,193,289,16,"$1,927.37"
2021|06,Victoria,Echuca,201,80,121,0,$0.00
2021|06,Victoria,Geelong,"10,295","3,424","5,248",378,"$57,085.59"
2021|06,Victoria,Hamilton,96,8,48,0,$0.00
2021|06,Victoria,Horsham,225,104,128,0,$0.00
2021|06,Victoria,Melbourne,"990,319","331,084","456,966","34,581","$4,667,799.67"
2021|06,Victoria,Melton,"1,929",546,812,121,"$10,893.75"
2021|06,Victoria,Mildura,"1,752",482,763,112,"$18,900.43"
2021|06,Victoria,Moe - Newborough,257,72,88,8,$377.23
2021|06,Victoria,Morwell,442,185,241,24,$586.50
2021|06,Victoria,Pakenham,"2,017",579,"1,029",48,"$25,030.28"
2021|06,Victoria,Portland,48,32,48,0,$0.00
2021|06,Victoria,Sale,185,104,121,8,"$1,052.77"
2021|06,Victoria,Shepparton - Mooroopna,"1,077",410,619,40,"$6,487.55"
2021|06,Victoria,Sunbury,"2,347",860,"1,254",112,"$12,240.41"
2021|06,Victoria,Swan Hill,161,40,112,8,$504.93
2021|06,Victoria,Traralgon,249,104,137,8,$441.52
2021|06,Victoria,Wangaratta,185,80,121,8,$795.20
2021|06,Victoria,Warragul,876,458,659,0,$0.00
2021|06,Victoria,Warrnambool,8,0,8,0,$0.00
2021|06,Victoria,Wodonga,595,241,394,24,"$2,166.61"
2021|06,Western Australia,(not set),"5,352","2,258","3,367",217,"$24,704.48"
2021|06,Western Australia,Albany,305,64,153,8,$353.44
2021|06,Western Australia,Bunbury,386,185,257,16,"$1,021.11"
2021|06,Western Australia,Busselton,386,185,265,8,$303.78
2021|06,Western Australia,Geraldton,699,305,450,40,"$3,549.36"
2021|06,Western Australia,Kalgoorlie - Boulder,281,137,201,16,"$1,683.23"
2021|06,Western Australia,Karratha,281,88,137,16,"$1,780.87"
2021|06,Western Australia,Mandurah,"2,065",852,"1,254",40,"$5,377.56"
2021|06,Western Australia,Perth,"195,108","76,571","102,030","5,304","$642,321.74"
2021|07,(not set),(not set),498,355,420,0,$0.00
2021|07,Australian Capital Territory,(not set),27,14,21,0,$0.00
2021|07,Australian Capital Territory,Canberra,"10,310","3,849","6,529",330,"$43,136.47"
2021|07,New South Wales,(not set),"7,111","2,455","4,440",258,"$31,797.23"
2021|07,New South Wales,Albury,277,99,177,0,$0.00
2021|07,New South Wales,Armidale,141,54,99,2,$94.92
2021|07,New South Wales,Ballina,6,4,6,0,$0.00
2021|07,New South Wales,Bathurst,217,87,138,4,$399.04
2021|07,New South Wales,Bowral,8,0,2,0,$0.00
2021|07,New South Wales,Broken Hill,35,12,27,2,$58.12
2021|07,New South Wales,Byron Bay,157,47,87,16,"$1,242.71"
2021|07,New South Wales,Casino,49,10,19,0,$0.00
2021|07,New South Wales,Central Coast,"4,211","1,390","2,556",173,"$21,233.72"
2021|07,New South Wales,Cessnock,83,41,54,0,$0.00
2021|07,New South Wales,Coffs Harbour,211,81,169,10,$883.47
2021|07,New South Wales,Dubbo,293,112,182,10,$916.21
2021|07,New South Wales,Forbes,58,21,45,8,"$1,017.29"
2021|07,New South Wales,Goulburn,14,2,8,0,$0.00
2021|07,New South Wales,Grafton,14,4,10,2,$94.96
2021|07,New South Wales,Griffith,58,29,41,6,$823.66
2021|07,New South Wales,Katoomba,27,14,19,2,$317.84
2021|07,New South Wales,Kempsey,12,10,12,0,$0.00
2021|07,New South Wales,Kiama,29,14,25,4,$294.37
2021|07,New South Wales,Lismore,161,58,103,8,$653.58
2021|07,New South Wales,Lithgow,25,8,16,2,$0.00
2021|07,New South Wales,Maitland,"1,004",372,628,35,"$4,048.98"
2021|07,New South Wales,Mudgee,93,29,70,12,"$1,349.88"
2021|07,New South Wales,Muswellbrook,21,14,21,0,$0.00
2021|07,New South Wales,Newcastle,"3,256","1,200","2,089",103,"$12,519.93"
2021|07,New South Wales,Nowra,14,0,4,4,$269.97
2021|07,New South Wales,Orange,240,106,173,2,$116.28
2021|07,New South Wales,Parkes,47,18,29,0,$0.00
2021|07,New South Wales,Port Macquarie,273,91,167,14,"$1,533.00"
2021|07,New South Wales,Queanbeyan,145,62,101,4,$400.98
2021|07,New South Wales,Raymond Terrace,49,14,37,0,$0.00
2021|07,New South Wales,Singleton,43,29,37,4,$458.95
2021|07,New South Wales,Sydney,"269,065","93,661","152,068","8,562","$1,050,599.11"
2021|07,New South Wales,Tamworth,333,101,209,12,"$1,424.71"
2021|07,New South Wales,Taree,66,25,39,0,$0.00
2021|07,New South Wales,Wagga Wagga,250,103,163,4,$118.18
2021|07,New South Wales,Wollongong,"2,118",754,"1,335",76,"$7,821.40"
2021|07,Northern Territory,(not set),114,27,58,2,$521.33
2021|07,Northern Territory,Alice Springs,83,29,50,0,$0.00
2021|07,Northern Territory,Darwin,"1,070",366,709,31,"$2,508.03"
2021|07,Queensland,(not set),"2,281",779,"1,393",78,"$9,463.54"
2021|07,Queensland,Bongaree,18,6,12,0,$0.00
2021|07,Queensland,Brisbane,"102,902","39,830","64,099","3,015","$384,203.66"
2021|07,Queensland,Buderim,6,6,6,0,$0.00
2021|07,Queensland,Bundaberg,258,106,175,6,$747.77
2021|07,Queensland,Cairns,"2,204",921,"1,487",70,"$10,079.70"
2021|07,Queensland,Dalby,19,4,12,0,$0.00
2021|07,Queensland,Emerald,29,14,21,0,$0.00
2021|07,Queensland,Gladstone,134,29,68,8,$635.34
2021|07,Queensland,Gold Coast,"7,801","3,192","5,318",219,"$29,657.19"
2021|07,Queensland,Gympie,43,16,33,2,$288.77
2021|07,Queensland,Hervey Bay,514,209,341,21,"$2,229.22"
2021|07,Queensland,Kingaroy,10,4,8,2,$56.20
2021|07,Queensland,Mackay,674,283,467,18,"$1,586.20"
2021|07,Queensland,Maryborough,21,12,18,2,$77.52
2021|07,Queensland,Mount Isa,35,19,29,0,$0.00
2021|07,Queensland,Nerang,2,2,2,0,$0.00
2021|07,Queensland,Rockhampton,198,70,132,8,$840.82
2021|07,Queensland,Sunshine Coast,"2,676","1,002","1,729",70,"$8,334.67"
2021|07,Queensland,Toowoomba,"1,083",384,642,23,"$3,573.60"
2021|07,Queensland,Townsville,"1,459",634,"1,012",37,"$4,927.03"
2021|07,Queensland,Warwick,43,8,16,0,$0.00
2021|07,South Australia,(not set),959,366,678,27,"$3,297.92"
2021|07,South Australia,Adelaide,"45,736","15,743","27,404","1,306","$159,646.39"
2021|07,South Australia,Mount Gambier,66,21,45,2,$329.45
2021|07,South Australia,Murray Bridge,56,14,29,0,$0.00
